,state_abv,county,housing_yearly,food_yearly,transportation_yearly,healthcare_yearly,misc_yearly,childcare_yearly,taxes_yearly,median_family_income,pct_diff,pct_diff_binary
783,IL,Whiteside County,10210.8,10098.0,17936.4,17239.2,7190.4,9974.4,11750.4,104613.0,-0.1,1
784,IL,Will County,18434.4,10993.2,19093.2,12372.0,10420.8,12832.8,15631.2,68745.0,0.38,0
785,IL,Williamson County,11563.2,9950.4,17655.6,21492.0,7616.4,9264.0,13399.2,68736.0,0.24,0
786,IL,Winnebago County,12019.2,10675.2,16189.2,15000.0,8035.2,12832.8,12534.0,87131.0,-0.22,1
787,IL,Woodford County,12105.6,11629.2,19881.6,18771.6,8402.4,12832.8,15526.8,67369.0,0.28,0
788,IN,Adams County,10617.6,8852.4,18528.0,13749.6,6894.0,9770.4,9093.6,70590.0,0.38,0
789,IN,Allen County,11655.6,9748.8,16761.6,15434.4,7578.0,13142.4,10926.0,79838.0,0.74,0
790,IN,Bartholomew County,13754.4,9720.0,18104.4,14308.8,8311.2,14203.2,12187.2,58664.0,0.73,0
791,IN,Benton County,11190.0,9979.2,19165.2,13279.2,7496.4,13108.8,10867.2,54692.0,0.66,0
792,IN,Blackford County,10597.2,9345.6,17726.4,13194.0,7060.8,9986.4,8940.0,105167.0,-0.22,1
793,IN,Boone County,15352.8,10443.6,18794.4,13350.0,9134.4,15408.0,13548.0,78517.0,2.44,0
794,IN,Brown County,11456.4,9720.0,20570.4,13722.0,7497.6,13243.2,11499.6,66901.0,0.42,0
795,IN,Carroll County,10807.2,9807.6,19582.8,12951.6,7298.4,12664.8,10530.0,65498.0,0.05,0
796,IN,Cass County,10884.0,8997.6,17994.0,13075.2,7040.4,9753.6,8888.4,71864.0,0.34,0
797,IN,Clark County,13190.4,9748.8,17852.4,12475.2,8122.8,14116.8,11301.6,68247.0,1.0,0
798,IN,Clay County,9876.0,9200.4,18332.4,14305.2,6753.6,12360.0,9832.8,66573.0,0.19,0
799,IN,Clinton County,11152.8,8766.0,18068.4,12926.4,7052.4,10003.2,8948.4,58426.0,-0.12,1
800,IN,Crawford County,10635.6,8912.4,19806.0,12448.8,6922.8,9729.6,9096.0,67837.0,-0.75,1
801,IN,Daviess County,10802.4,8766.0,18434.4,12890.4,6927.6,9808.8,8842.8,80671.0,0.48,0
802,IN,DeKalb County,10233.6,9433.2,18597.6,14182.8,6961.2,9626.4,9249.6,61300.0,0.88,0
803,IN,Dearborn County,12176.4,9459.6,19736.4,13620.0,7659.6,13608.0,11542.8,68131.0,0.62,0
804,IN,Decatur County,11931.6,9170.4,18676.8,14281.2,7472.4,10322.4,10108.8,70514.0,-0.21,1
805,IN,Delaware County,11198.4,9720.0,16306.8,13221.6,7405.2,12864.0,9846.0,76468.0,0.14,0
806,IN,Dubois County,10660.8,9114.0,19816.8,12890.4,7002.0,10106.4,9432.0,69382.0,0.12,0
807,IN,Elkhart County,12590.4,9895.2,17490.0,13430.4,7958.4,13574.4,11118.0,55706.0,-0.22,1
808,IN,Fayette County,10315.2,8737.2,17194.8,14658.0,6745.2,9664.8,8757.6,84220.0,-0.12,1
809,IN,Floyd County,12679.2,10183.2,18055.2,12475.2,8092.8,13838.4,11245.2,68118.0,0.23,0
810,IN,Fountain County,10350.0,9921.6,18596.4,12926.4,7178.4,9808.8,9190.8,73186.0,0.67,0
811,IN,Franklin County,12112.8,9807.6,19804.8,13620.0,7759.2,13564.8,11683.2,66452.0,0.06,0
812,IN,Fulton County,10318.8,9286.8,18708.0,14044.8,6940.8,9648.0,9225.6,73249.0,-0.05,1
813,IN,Gibson County,10929.6,8997.6,19123.2,12603.6,7057.2,9753.6,9092.4,57215.0,-0.3,1
814,IN,Grant County,10591.2,9345.6,16947.6,13194.0,7058.4,9873.6,8688.0,63831.0,0.31,0
815,IN,Greene County,10857.6,8508.0,18990.0,12890.4,6856.8,9945.6,8997.6,119707.0,0.4,0
816,IN,Hamilton County,17311.2,11337.6,18164.4,13350.0,10144.8,16490.4,15001.2,90046.0,1.69,0
817,IN,Hancock County,13454.4,9979.2,19360.8,13350.0,8299.2,14349.6,12321.6,75323.0,3.67,0
818,IN,Harrison County,11977.2,8912.4,20239.2,12475.2,7395.6,13452.0,10954.8,96065.0,0.54,0
819,IN,Hendricks County,15862.8,9921.6,19096.8,13350.0,9129.6,15686.4,13732.8,62039.0,1.78,0
820,IN,Henry County,10665.6,9544.8,17571.6,13321.2,7156.8,9729.6,8966.4,66264.0,0.23,0
821,IN,Howard County,11616.0,9634.8,16672.8,13101.6,7522.8,13183.2,10161.6,67793.0,0.34,0
822,IN,Huntington County,10468.8,9144.0,18405.6,14182.8,6942.0,9873.6,9259.2,63764.0,-0.05,1
823,IN,Jackson County,11857.2,8882.4,18139.2,14281.2,7340.4,10267.2,9774.0,75953.0,0.5,0
824,IN,Jasper County,12487.2,10587.6,19346.4,13279.2,8169.6,13521.6,11882.4,61698.0,0.57,0
825,IN,Jay County,10411.2,8562.0,18582.0,13194.0,6716.4,9667.2,8706.0,63435.0,-0.43,1
826,IN,Jefferson County,11098.8,9373.2,17754.0,12448.8,7248.0,10212.0,9010.8,66129.0,0.36,0
827,IN,Jennings County,11061.6,8737.2,19279.2,14281.2,7010.4,10188.0,9748.8,89297.0,0.5,0
828,IN,Johnson County,14452.8,9837.6,18225.6,13350.0,8600.4,14906.4,12513.6,65373.0,1.29,0
829,IN,Knox County,10518.0,9144.0,17476.8,12890.4,6958.8,9736.8,8581.2,72225.0,0.54,0
830,IN,Kosciusko County,11263.2,9865.2,18690.0,13404.0,7480.8,10058.4,9771.6,74136.0,-0.25,1
831,IN,LaGrange County,10915.2,9403.2,19705.2,14182.8,7194.0,9866.4,9962.4,71694.0,0.13,0
832,IN,LaPorte County,11976.0,10009.2,17426.4,12734.4,7783.2,13411.2,10642.8,67335.0,-0.1,1
833,IN,Lake County,12356.4,10675.2,16549.2,12734.4,8155.2,13540.8,10833.6,69116.0,0.19,0
834,IN,Lawrence County,10576.8,8882.4,18297.6,13692.0,6888.0,10106.4,9090.0,63282.0,-0.32,1
835,IN,Madison County,11527.2,9403.2,17131.2,13654.8,7410.0,13046.4,10279.2,64359.0,0.85,0
836,IN,Marion County,13128.0,9921.6,15861.6,13350.0,8161.2,14172.0,11030.4,65754.0,-0.08,1
837,IN,Marshall County,10890.0,9691.2,18427.2,13404.0,7287.6,10080.0,9516.0,68045.0,-0.06,1
838,IN,Martin County,10233.6,8766.0,19159.2,12890.4,6727.2,9979.2,8882.4,62648.0,0.71,0
839,IN,Miami County,10700.4,9865.2,18129.6,14044.8,7279.2,10044.0,9601.2,79142.0,-0.41,1
840,IN,Monroe County,15074.4,10531.2,16402.8,13722.0,9066.0,15316.8,12801.6,68814.0,-0.2,1
841,IN,Montgomery County,11112.0,9200.4,18277.2,12926.4,7191.6,10092.0,9224.4,75874.0,0.66,0
842,IN,Morgan County,11563.2,9488.4,19320.0,13932.0,7453.2,13305.6,11150.4,67603.0,1.34,0
843,IN,Newton County,10125.6,10587.6,19858.8,13279.2,7334.4,12336.0,10664.4,68568.0,0.87,0
844,IN,Noble County,10651.2,8941.2,18786.0,14182.8,6936.0,9938.4,9375.6,75049.0,0.41,0
845,IN,Ohio County,10764.0,9459.6,19593.6,13620.0,7160.4,12828.0,10659.6,59900.0,-1.53,1
846,IN,Orange County,11044.8,8882.4,18960.0,12890.4,7056.0,10082.4,9272.4,64152.0,0.19,0
847,IN,Owen County,11566.8,9517.2,19003.2,13722.0,7464.0,13483.2,11095.2,61648.0,0.21,0
848,IN,Parke County,10911.6,9200.4,19209.6,14305.2,7120.8,12722.4,10651.2,68538.0,0.71,0
849,IN,Perry County,10456.8,9662.4,18214.8,12890.4,7123.2,10041.6,9086.4,64805.0,0.01,0
850,IN,Pike County,11005.2,8766.0,19279.2,12890.4,6999.6,9849.6,9207.6,88406.0,-0.3,1
851,IN,Porter County,13102.8,10732.8,17446.8,12734.4,8439.6,13939.2,11564.4,80212.0,0.28,0
852,IN,Posey County,10470.0,9748.8,19834.8,12630.0,7159.2,12657.6,10357.2,59798.0,-0.23,1
853,IN,Pulaski County,10558.8,9979.2,18966.0,13075.2,7272.0,10041.6,9520.8,75474.0,-0.51,1
854,IN,Putnam County,11912.4,9459.6,18753.6,12951.6,7567.2,13476.0,10899.6,61433.0,0.73,0
855,IN,Randolph County,10684.8,9256.8,18576.0,13194.0,7059.6,9746.4,9130.8,72916.0,-0.55,1
856,IN,Ripley County,10993.2,8766.0,18996.0,13593.6,6996.0,10010.4,9380.4,66212.0,0.68,0
857,IN,Rush County,10365.6,9574.8,18596.4,14281.2,7060.8,9681.6,9417.6,70077.0,1.05,0
858,IN,Scott County,11708.4,8852.4,18158.4,12448.8,7279.2,10233.6,9154.8,76155.0,0.64,0
859,IN,Shelby County,11355.6,9574.8,18930.0,13350.0,7412.4,13190.4,10766.4,76397.0,0.09,0
860,IN,Spencer County,10651.2,9895.2,20188.8,12890.4,7275.6,10048.8,9865.2,61355.0,0.31,0
861,IN,St. Joseph County,13994.4,10502.4,16485.6,13430.4,8672.4,14325.6,11902.8,61704.0,0.21,0
862,IN,Starke County,10428.0,9979.2,18912.0,13404.0,7226.4,9667.2,9439.2,72807.0,0.01,0
863,IN,Steuben County,11434.8,9517.2,18753.6,14182.8,7419.6,10106.4,9972.0,63292.0,0.42,0
864,IN,Sullivan County,10266.0,8912.4,18710.4,14305.2,6787.2,12561.6,10058.4,63021.0,0.42,0
865,IN,Switzerland County,11044.8,9373.2,18860.4,13593.6,7228.8,10130.4,9680.4,76715.0,0.1,0
866,IN,Tippecanoe County,13617.6,9979.2,16209.6,12951.6,8355.6,14460.0,11308.8,77755.0,0.29,0
867,IN,Tipton County,11462.4,9634.8,19352.4,12926.4,7468.8,10164.0,9848.4,62174.0,-0.45,1
868,IN,Union County,11755.2,8737.2,18626.4,14685.6,7255.2,13428.0,11002.8,68163.0,0.09,0
869,IN,Vanderburgh County,12866.4,10183.2,16258.8,12630.0,8160.0,13975.2,10874.4,62009.0,0.14,0
870,IN,Vermillion County,9837.6,9544.8,17842.8,14305.2,6862.8,12336.0,9808.8,62397.0,-0.1,1
871,IN,Vigo County,10987.2,9544.8,16249.2,14305.2,7272.0,12974.4,10000.8,65707.0,0.07,0
872,IN,Wabash County,10495.2,8997.6,17803.2,14182.8,6902.4,9724.8,8986.8,73464.0,-0.56,1
873,IN,Warren County,11826.0,9921.6,20425.2,13279.2,7700.4,13596.0,11719.2,90004.0,0.35,0
874,IN,Warrick County,13861.2,9895.2,18600.0,12630.0,8410.8,14520.0,12057.6,62727.0,0.97,0
875,IN,Washington County,11017.2,8534.4,18788.4,12475.2,6921.6,12722.4,9753.6,59938.0,0.12,0
876,IN,Wayne County,10414.8,9433.2,17216.4,14658.0,7027.2,9708.0,9099.6,73693.0,-0.13,1
877,IN,Wells County,10356.0,8941.2,19120.8,13749.6,6832.8,9792.0,9177.6,67183.0,0.91,0
878,IN,White County,10860.0,9230.4,18760.8,13252.8,7112.4,9856.8,9276.0,76611.0,1.04,0
879,IN,Whitley County,11086.8,9488.4,19228.8,14208.0,7282.8,12837.6,10854.0,75375.0,0.48,0
880,KS,Allen County,9884.4,9720.0,18196.8,15300.0,6940.8,7651.2,9244.8,63011.0,-0.62,1
881,KS,Anderson County,9900.0,10617.6,18796.8,13764.0,7262.4,7651.2,9333.6,63680.0,0.51,0
882,KS,Atchison County,10500.0,10560.0,18168.0,13764.0,7454.4,7382.4,9315.6,63826.0,-0.23,1
883,KS,Barber County,10243.2,9807.6,21100.8,16459.2,7099.2,7651.2,10804.8,69408.0,-1.29,1
884,KS,Barton County,10623.6,9895.2,18430.8,16164.0,7262.4,7651.2,10059.6,53834.0,-0.63,1
885,KS,Bourbon County,10284.0,10414.8,18062.4,15300.0,7328.4,7651.2,9702.0,62054.0,-0.24,1
886,KS,Brown County,10208.4,10531.2,18745.2,16280.4,7345.2,7651.2,10287.6,82937.0,-1.31,1
887,KS,Butler County,12088.8,10414.8,19120.8,13074.0,7968.0,7190.4,9936.0,58377.0,0.5,0
888,KS,Chase County,9805.2,10183.2,20293.2,13761.6,7077.6,7651.2,9591.6,55432.0,0.43,0
889,KS,Chautauqua County,10239.6,10848.0,20044.8,13761.6,7466.4,7651.2,10045.2,56437.0,-1.18,1
890,KS,Cherokee County,10076.4,10270.8,18787.2,15300.0,7203.6,7651.2,9790.8,65657.0,0.15,0
891,KS,Cheyenne County,10046.4,10328.4,19786.8,16164.0,7214.4,7651.2,10399.2,66043.0,0.69,0
892,KS,Clark County,10376.4,9634.8,21590.4,17829.6,7083.6,7651.2,11390.4,69876.0,-4.74,1
893,KS,Clay County,10760.4,10213.2,19306.8,15916.8,7424.4,7651.2,10488.0,59185.0,-0.42,1
894,KS,Cloud County,9805.2,10384.8,18980.4,15916.8,7148.4,7651.2,9961.2,78354.0,-0.9,1
895,KS,Coffey County,10252.8,10066.8,20342.4,13764.0,7194.0,7651.2,9757.2,76645.0,-0.01,1
896,KS,Comanche County,10050.0,9634.8,20478.0,16459.2,6970.8,7651.2,10420.8,63374.0,-2.07,1
897,KS,Cowley County,10010.4,9517.2,18278.4,13044.0,6913.2,7651.2,8526.0,61567.0,-0.77,1
898,KS,Crawford County,11160.0,10384.8,17533.2,15300.0,7629.6,7651.2,9940.8,64818.0,-0.97,1
899,KS,Decatur County,10600.8,10240.8,20194.8,16164.0,7380.0,7651.2,10820.4,65084.0,0.86,0
900,KS,Dickinson County,10321.2,10240.8,18619.2,15916.8,7279.2,7651.2,10048.8,66212.0,0.49,0
901,KS,Doniphan County,9489.6,10531.2,19201.2,13790.4,7087.2,9110.4,9784.8,90441.0,0.24,0
902,KS,Douglas County,13830.0,11689.2,16639.2,13790.4,9034.8,8150.4,11148.0,66074.0,0.45,0
903,KS,Edwards County,9805.2,9720.0,20352.0,16459.2,6913.2,7651.2,10299.6,59042.0,-0.98,1
904,KS,Elk County,10473.6,9895.2,20209.2,13761.6,7210.8,7651.2,9771.6,80335.0,0.78,0
905,KS,Ellis County,11080.8,10240.8,17930.4,16164.0,7549.2,7651.2,10249.2,74968.0,-0.1,1
906,KS,Ellsworth County,10267.2,10384.8,19857.6,15916.8,7311.6,7651.2,10501.2,71053.0,-0.41,1
907,KS,Finney County,12002.4,9720.0,18068.4,17829.6,7690.8,7382.4,10926.0,60399.0,-0.46,1
908,KS,Ford County,11136.0,9720.0,18650.4,17829.6,7384.8,7651.2,10802.4,70128.0,0.17,0
909,KS,Franklin County,11469.6,10617.6,18864.0,13764.0,7819.2,7651.2,10053.6,59946.0,0.64,0
910,KS,Geary County,11961.6,10240.8,16423.2,15948.0,7862.4,9110.4,10615.2,65227.0,-1.36,1
911,KS,Gove County,9908.4,10384.8,21182.4,16164.0,7185.6,7651.2,10825.2,58241.0,-0.26,1
912,KS,Graham County,10251.6,10300.8,20614.8,16164.0,7275.6,7651.2,10794.0,76556.0,-0.88,1
913,KS,Grant County,10323.6,9604.8,19490.4,17829.6,7054.8,7651.2,10688.4,74672.0,-1.42,1
914,KS,Gray County,9944.4,9720.0,21762.0,17829.6,6962.4,7651.2,11282.4,64177.0,0.56,0
915,KS,Greeley County,10149.6,9691.2,19374.0,16164.0,7024.8,7651.2,10018.8,59731.0,-4.14,1
916,KS,Greenwood County,9930.0,10183.2,19810.8,13761.6,7122.0,7651.2,9498.0,53665.0,-0.64,1
917,KS,Hamilton County,9805.2,9691.2,22101.6,17829.6,6903.6,7651.2,11330.4,56695.0,-0.61,1
918,KS,Harper County,10006.8,9720.0,19455.6,13044.0,6984.0,7651.2,8980.8,71479.0,0.65,0
919,KS,Harvey County,10580.4,10270.8,18698.4,13074.0,7383.6,8707.2,9622.8,61470.0,-0.5,1
920,KS,Haskell County,9810.0,9459.6,21579.6,17829.6,6822.0,7651.2,11042.4,81688.0,0.97,0
921,KS,Hodgeman County,10582.8,9720.0,23263.2,16459.2,7188.0,7651.2,11670.0,68753.0,-2.47,1
922,KS,Jackson County,10168.8,10472.4,20052.0,16309.2,7309.2,9110.4,11186.4,81441.0,0.57,0
923,KS,Jefferson County,10410.0,11660.4,20671.2,13790.4,7813.2,9110.4,11192.4,54479.0,-0.15,1
924,KS,Jewell County,10168.8,10384.8,20691.6,15916.8,7278.0,7651.2,10716.0,112373.0,-1.32,1
925,KS,Johnson County,17509.2,12325.2,17398.8,13609.2,10563.6,12830.4,15036.0,59123.0,0.51,0
926,KS,Kearny County,10624.8,9604.8,21073.2,17829.6,7162.8,7651.2,11318.4,77058.0,-1.09,1
927,KS,Kingman County,10642.8,10213.2,20950.8,13044.0,7384.8,7651.2,9988.8,67202.0,-1.51,1
928,KS,Kiowa County,9805.2,9720.0,20418.0,16459.2,6913.2,7651.2,10314.0,59384.0,-1.29,1
929,KS,Labette County,9751.2,9720.0,18008.4,15300.0,6892.8,7651.2,9127.2,72049.0,0.13,0
930,KS,Lane County,9805.2,9691.2,21600.0,16164.0,6903.6,7651.2,10596.0,88035.0,-0.97,1
931,KS,Leavenworth County,14546.4,10964.4,18804.0,13609.2,9033.6,7190.4,11365.2,64348.0,0.72,0
932,KS,Lincoln County,9805.2,10384.8,21315.6,15916.8,7148.4,7651.2,10743.6,64045.0,0.31,0
933,KS,Linn County,10525.2,11368.8,20716.8,13790.4,7752.0,9110.4,11156.4,63573.0,0.85,0
934,KS,Logan County,11038.8,9748.8,20058.0,16164.0,7359.6,7651.2,10664.4,67198.0,-1.41,1
935,KS,Lyon County,10216.8,10183.2,16898.4,16280.4,7221.6,7651.2,9530.4,73652.0,0.44,0
936,KS,Marion County,10263.6,10183.2,20114.4,13761.6,7238.4,7651.2,9760.8,68408.0,-0.79,1
937,KS,Marshall County,10477.2,10384.8,19618.8,16280.4,7387.2,7651.2,10650.0,73546.0,-0.59,1
938,KS,McPherson County,10658.4,10357.2,18607.2,13761.6,7441.2,7651.2,9512.4,68911.0,0.09,0
939,KS,Meade County,9891.6,9517.2,20388.0,17829.6,6871.2,7651.2,10722.0,88548.0,-0.05,1
940,KS,Miami County,14767.2,11425.2,20040.0,13609.2,9277.2,7190.4,12096.0,59643.0,1.52,0
941,KS,Mitchell County,9860.4,10384.8,19268.4,15916.8,7167.6,7651.2,10077.6,57578.0,-0.19,1
942,KS,Montgomery County,10264.8,9777.6,17870.4,13761.6,7094.4,7651.2,8856.0,73268.0,-0.92,1
943,KS,Morris County,9994.8,10183.2,20166.0,15916.8,7142.4,7651.2,10347.6,59149.0,-1.22,1
944,KS,Morton County,10026.0,9544.8,19930.8,17829.6,6931.2,7651.2,10664.4,82831.0,-0.81,1
945,KS,Nemaha County,10306.8,10414.8,20325.6,16280.4,7336.8,7651.2,10812.0,60482.0,-0.49,1
946,KS,Neosho County,10370.4,9777.6,18495.6,15300.0,7131.6,7651.2,9610.8,65185.0,-1.05,1
947,KS,Ness County,10084.8,10183.2,21490.8,16164.0,7176.0,7651.2,10934.4,68904.0,-1.47,1
948,KS,Norton County,9805.2,10213.2,19716.0,16164.0,7087.2,7651.2,10204.8,67288.0,0.09,0
949,KS,Osage County,10118.4,10414.8,19842.0,13790.4,7267.2,9110.4,10204.8,72145.0,0.76,0
950,KS,Osborne County,9819.6,10328.4,20437.2,16164.0,7135.2,7651.2,10510.8,73026.0,-1.55,1
951,KS,Ottawa County,10449.6,10384.8,21253.2,15916.8,7377.6,7651.2,11013.6,64257.0,0.21,0
952,KS,Pawnee County,10312.8,9979.2,18345.6,16459.2,7185.6,7651.2,9999.6,64580.0,-1.0,1
953,KS,Phillips County,9805.2,10240.8,20754.0,16164.0,7098.0,7651.2,10572.0,80885.0,-0.46,1
954,KS,Pottawatomie County,12147.6,10357.2,20568.0,16309.2,7968.0,7588.8,11623.2,67682.0,0.34,0
955,KS,Pratt County,10682.4,10213.2,19928.4,16459.2,7398.0,7651.2,10831.2,73333.0,0.1,0
956,KS,Rawlins County,9872.4,10675.2,20644.8,16164.0,7274.4,7651.2,10778.4,64454.0,-2.38,1
957,KS,Reno County,10761.6,10154.4,17716.8,13761.6,7407.6,7651.2,9166.8,67764.0,-0.09,1
958,KS,Republic County,10384.8,10531.2,19819.2,15916.8,7406.4,7651.2,10602.0,67920.0,-0.56,1
959,KS,Rice County,10654.8,10154.4,20307.6,13761.6,7369.2,7651.2,10003.2,76325.0,-1.17,1
960,KS,Riley County,12483.6,12468.0,16648.8,15948.0,8834.4,7190.4,11186.4,64794.0,-0.22,1
961,KS,Rooks County,9862.8,10240.8,19684.8,16164.0,7118.4,7651.2,10246.8,68589.0,-0.67,1
962,KS,Rush County,10404.0,10183.2,20430.0,16164.0,7288.8,7651.2,10742.4,59245.0,-3.77,1
963,KS,Russell County,9805.2,10384.8,19480.8,16164.0,7148.4,7651.2,10214.4,73973.0,-0.15,1
964,KS,Saline County,11150.4,10414.8,16633.2,15916.8,7636.8,7382.4,9709.2,77954.0,-0.55,1
965,KS,Scott County,10578.0,9777.6,19362.0,16164.0,7207.2,7651.2,10297.2,74705.0,-1.7,1
966,KS,Sedgwick County,11883.6,10560.0,16766.4,13074.0,7945.2,7190.4,9146.4,52011.0,0.59,0
967,KS,Seward County,11684.4,9544.8,17956.8,17829.6,7518.0,7651.2,10723.2,76753.0,-1.3,1
968,KS,Shawnee County,11887.2,10443.6,16604.4,16309.2,7905.6,8707.2,10658.4,78420.0,0.12,0
969,KS,Sheridan County,10604.4,10384.8,20964.0,16164.0,7432.8,7651.2,11127.6,58989.0,-0.66,1
970,KS,Sherman County,11011.2,9807.6,17438.4,16164.0,7370.4,7651.2,9814.8,60425.0,-0.54,1
971,KS,Smith County,10663.2,10502.4,20481.6,16164.0,7492.8,7651.2,11042.4,66503.0,0.5,0
972,KS,Stafford County,9805.2,9895.2,21400.8,16459.2,6973.2,7651.2,10729.2,69423.0,-1.56,1
973,KS,Stanton County,10111.2,9691.2,18535.2,17829.6,7012.8,7651.2,10296.0,64519.0,-3.36,1
974,KS,Stevens County,10353.6,9517.2,20163.6,17829.6,7036.8,7651.2,10846.8,71246.0,-1.72,1
975,KS,Sumner County,10719.6,9807.6,19152.0,13074.0,7268.4,9110.4,9747.6,73732.0,-0.11,1
976,KS,Thomas County,9805.2,9748.8,19641.6,16164.0,6925.2,7651.2,9970.8,79066.0,-0.54,1
977,KS,Trego County,9805.2,10300.8,19822.8,16164.0,7117.2,7651.2,10284.0,74757.0,-0.55,1
978,KS,Wabaunsee County,9397.2,10414.8,21614.4,16309.2,7012.8,9110.4,11326.8,81291.0,0.68,0
979,KS,Wallace County,9805.2,9691.2,22275.6,18852.0,6903.6,7651.2,11740.8,65175.0,1.07,0
980,KS,Washington County,9817.2,10443.6,20036.4,15916.8,7174.8,7651.2,10347.6,63993.0,0.2,0
981,KS,Wichita County,10663.2,9777.6,19896.0,16164.0,7234.8,7651.2,10508.4,60628.0,0.19,0
982,KS,Wilson County,10578.0,9777.6,18969.6,13761.6,7207.2,7651.2,9369.6,55868.0,-2.01,1
983,KS,Woodson County,9841.2,10183.2,20101.2,15300.0,7088.4,7651.2,10056.0,56867.0,-0.06,1
984,KS,Wyandotte County,13747.2,10240.8,17020.8,13609.2,8493.6,7190.4,10065.6,48017.0,-0.21,1
985,KY,Adair County,10005.6,8794.8,18003.6,13488.0,6654.0,8373.6,9477.6,56961.0,0.87,0
986,KY,Allen County,10214.4,9748.8,18505.2,13770.0,7069.2,9379.2,10520.4,69497.0,2.37,0
987,KY,Anderson County,10906.8,9114.0,19410.0,12985.2,7089.6,8373.6,10263.6,58469.0,1.4,0
988,KY,Ballard County,9586.8,9544.8,19738.8,12942.0,6775.2,8025.6,9853.2,49419.0,-0.79,1
989,KY,Barren County,9513.6,8968.8,16981.2,13488.0,6543.6,8244.0,8960.4,54081.0,0.3,0
990,KY,Bath County,9650.4,9200.4,17716.8,11955.6,6675.6,8846.4,9070.8,33255.0,1.15,0
991,KY,Bell County,10179.6,9230.4,16311.6,12768.0,6871.2,8073.6,8906.4,95481.0,-1.25,1
992,KY,Boone County,16311.6,9979.2,18663.6,16213.2,9307.2,11666.4,15060.0,64843.0,1.04,0
993,KY,Bourbon County,10513.2,9055.2,18915.6,13266.0,6928.8,11666.4,11103.6,61964.0,0.12,0
994,KY,Boyd County,10500.0,9433.2,15832.8,12237.6,7056.0,9588.0,9279.6,64559.0,-0.48,1
995,KY,Boyle County,10617.6,9634.8,16854.0,12985.2,7172.4,11088.0,10453.2,69252.0,0.44,0
996,KY,Bracken County,10851.6,9544.8,19846.8,12237.6,7221.6,9040.8,10557.6,38597.0,-0.11,1
997,KY,Breathitt County,9272.4,9459.6,17036.4,12768.0,6631.2,8846.4,9060.0,64678.0,-3.03,1
998,KY,Breckinridge County,9552.0,9662.4,19040.4,12708.0,6804.0,8025.6,9601.2,75443.0,0.78,0
999,KY,Bullitt County,12841.2,9459.6,19450.8,12990.0,7894.8,9854.4,11749.2,55699.0,1.3,0
1000,KY,Butler County,9974.4,8508.0,18074.4,13770.0,6543.6,9379.2,9780.0,63668.0,0.08,0
1001,KY,Caldwell County,9318.0,9230.4,18302.4,12942.0,6568.8,8025.6,9146.4,60022.0,-0.45,1
1002,KY,Calloway County,11485.2,9604.8,16976.4,12942.0,7468.8,8244.0,9870.0,85672.0,0.49,0
1003,KY,Campbell County,13846.8,10472.4,16789.2,16213.2,8608.8,11666.4,13515.6,63144.0,0.46,0
1004,KY,Carlisle County,9236.4,8737.2,19022.4,12942.0,6364.8,8191.2,9190.8,54288.0,-0.32,1
1005,KY,Carroll County,10059.6,9373.2,16736.4,12708.0,6878.4,8373.6,9115.2,47484.0,0.44,0
1006,KY,Carter County,9676.8,10384.8,17467.2,12237.6,7104.0,9040.8,9664.8,43613.0,0.09,0
1007,KY,Casey County,9720.0,8679.6,18004.8,13488.0,6514.8,8373.6,9290.4,51777.0,0.04,0
1008,KY,Christian County,11941.2,9403.2,16521.6,13038.0,7555.2,10939.2,10828.8,69671.0,-0.35,1
1009,KY,Clark County,11149.2,9433.2,18682.8,13266.0,7285.2,11666.4,11479.2,36460.0,0.84,0
1010,KY,Clay County,10058.4,8882.4,16974.0,12768.0,6708.0,8721.6,9121.2,41697.0,-1.14,1
1011,KY,Clinton County,9290.4,9691.2,17647.2,13488.0,6721.2,8373.6,9416.4,60916.0,0.1,0
1012,KY,Crittenden County,9391.2,9230.4,19347.6,12942.0,6594.0,8025.6,9514.8,48004.0,-0.19,1
1013,KY,Cumberland County,9254.4,9691.2,17834.4,13488.0,6709.2,8373.6,9470.4,67418.0,0.52,0
1014,KY,Daviess County,12321.6,9662.4,17006.4,13038.0,7783.2,10939.2,11228.4,53279.0,0.26,0
1015,KY,Edmonson County,9009.6,10098.0,18853.2,13770.0,6764.4,9379.2,10264.8,39088.0,1.19,0
1016,KY,Elliott County,9858.0,10300.8,17349.6,11955.6,7136.4,8846.4,9522.0,42634.0,-0.64,1
1017,KY,Estill County,9218.4,9895.2,17500.8,12985.2,6765.6,8373.6,9277.2,79076.0,-0.63,1
1018,KY,Fayette County,13965.6,10472.4,15972.0,13266.0,8652.0,11666.4,12321.6,54497.0,-0.04,1
1019,KY,Fleming County,9399.6,9200.4,17685.6,11955.6,6584.4,8846.4,8946.0,43163.0,1.07,0
1020,KY,Floyd County,9441.6,9950.4,16676.4,12768.0,6867.6,8846.4,9234.0,73145.0,-1.42,1
1021,KY,Franklin County,11810.4,9691.2,17251.2,12985.2,7614.0,11088.0,11126.4,44471.0,0.19,0
1022,KY,Fulton County,9922.8,8852.4,16662.0,12942.0,6645.6,8025.6,8786.4,57786.0,-0.52,1
1023,KY,Gallatin County,11151.6,8707.2,19809.6,16213.2,7029.6,9854.4,11870.4,65632.0,0.22,0
1024,KY,Garrard County,9976.8,9634.8,19279.2,12985.2,6943.2,8373.6,10033.2,59255.0,1.5,0
