state_abv,county,family,housing_yearly,food_yearly,transportation_yearly,healthcare_yearly,misc_yearly,childcare_yearly,taxes_yearly,total_yearly,median_family_income,num_counties_in_st,st_cost_rank,st_med_aff_rank,st_income_rank
NE,McPherson County,2p2c,"$10,056","$11,064","$22,752","$23,292","$7,476","$13,260","$12,024","$99,924"," 71,022 ",93.0,12.0,5.0,88.0
NE,McPherson County,2p3c,"$12,900","$13,524","$23,820","$27,540","$9,360","$15,252","$15,120","$117,516"," 71,022 ",93.0,12.0,5.0,88.0
NE,McPherson County,2p4c,"$12,900","$16,548","$24,684","$31,776","$10,428","$15,252","$18,672","$130,260"," 71,022 ",93.0,12.0,5.0,88.0
NE,Madison County,1p0c,"$7,104","$3,960","$12,792","$6,024","$3,912",$0,"$6,048","$39,828"," 71,428 ",93.0,88.0,70.0,31.0
NE,Madison County,1p1c,"$10,620","$5,832","$15,576","$9,432","$5,820","$6,768","$7,224","$61,284"," 71,428 ",93.0,88.0,70.0,31.0
NE,Madison County,1p2c,"$10,620","$8,532","$17,832","$12,840","$6,780","$13,260","$9,372","$79,224"," 71,428 ",93.0,88.0,70.0,31.0
NE,Madison County,1p3c,"$14,436","$11,388","$18,912","$16,248","$9,144","$15,252","$13,440","$98,832"," 71,428 ",93.0,88.0,70.0,31.0
NE,Madison County,1p4c,"$14,436","$13,956","$19,692","$19,656","$10,056","$15,252","$16,728","$109,764"," 71,428 ",93.0,88.0,70.0,31.0
NE,Madison County,2p0c,"$8,064","$7,248","$14,952","$12,036","$5,424",$0,"$7,056","$54,780"," 71,428 ",93.0,88.0,70.0,31.0
NE,Madison County,2p1c,"$10,620","$9,024","$17,100","$15,444","$6,960","$6,768","$8,880","$74,808"," 71,428 ",93.0,88.0,70.0,31.0
NE,Madison County,2p2c,"$10,620","$11,424","$18,120","$18,852","$7,800","$13,260","$9,816","$89,904"," 71,428 ",93.0,88.0,70.0,31.0
NE,Madison County,2p3c,"$14,436","$13,956","$18,840","$22,272","$10,056","$15,252","$12,216","$107,028"," 71,428 ",93.0,88.0,70.0,31.0
NE,Madison County,2p4c,"$14,436","$17,088","$19,416","$25,680","$11,160","$15,252","$15,216","$118,248"," 71,428 ",93.0,88.0,70.0,31.0
NE,Merrick County,1p0c,"$6,912","$3,840","$14,568","$5,952","$3,804",$0,"$6,372","$41,448"," 72,251 ",93.0,34.0,46.0,38.0
NE,Merrick County,1p1c,"$9,912","$5,664","$18,060","$9,420","$5,520","$8,472","$8,064","$65,124"," 72,251 ",93.0,34.0,46.0,38.0
NE,Merrick County,1p2c,"$9,912","$8,292","$20,796","$12,900","$6,444","$17,088","$11,568","$87,000"," 72,251 ",93.0,34.0,46.0,38.0
NE,Merrick County,1p3c,"$13,512","$11,076","$22,140","$16,380","$8,700","$19,728","$16,200","$107,748"," 72,251 ",93.0,34.0,46.0,38.0
NE,Merrick County,1p4c,"$13,512","$13,560","$23,112","$19,860","$9,588","$19,728","$19,584","$118,932"," 72,251 ",93.0,34.0,46.0,38.0
NE,Merrick County,2p0c,"$7,536","$7,044","$17,244","$11,892","$5,160",$0,"$7,344","$56,232"," 72,251 ",93.0,34.0,46.0,38.0
NE,Merrick County,2p1c,"$9,912","$8,772","$19,848","$15,372","$6,612","$8,472","$9,696","$78,696"," 72,251 ",93.0,34.0,46.0,38.0
NE,Merrick County,2p2c,"$9,912","$11,100","$21,120","$18,852","$7,440","$17,088","$11,340","$96,840"," 72,251 ",93.0,34.0,46.0,38.0
NE,Merrick County,2p3c,"$13,512","$13,560","$22,008","$22,332","$9,588","$19,728","$14,472","$115,200"," 72,251 ",93.0,34.0,46.0,38.0
NE,Merrick County,2p4c,"$13,512","$16,596","$22,728","$25,800","$10,656","$19,728","$17,616","$126,660"," 72,251 ",93.0,34.0,46.0,38.0
NE,Morrill County,1p0c,"$7,104","$3,828","$14,532","$7,404","$3,876",$0,"$6,828","$43,584"," 62,435 ",93.0,23.0,31.0,51.0
NE,Morrill County,1p1c,"$10,440","$5,652","$18,132","$11,652","$5,700","$6,768","$8,424","$66,744"," 62,435 ",93.0,23.0,31.0,51.0
NE,Morrill County,1p2c,"$10,440","$8,268","$20,928","$15,888","$6,624","$13,260","$11,568","$86,964"," 62,435 ",93.0,23.0,31.0,51.0
NE,Morrill County,1p3c,"$12,708","$11,040","$22,332","$20,124","$8,412","$15,252","$15,444","$105,312"," 62,435 ",93.0,23.0,31.0,51.0
NE,Morrill County,1p4c,"$12,708","$13,512","$23,340","$24,372","$9,288","$15,252","$19,188","$117,660"," 62,435 ",93.0,23.0,31.0,51.0
NE,Morrill County,2p0c,"$7,944","$7,032","$17,280","$14,808","$5,304",$0,"$8,232","$60,600"," 62,435 ",93.0,23.0,31.0,51.0
NE,Morrill County,2p1c,"$10,440","$8,748","$19,956","$19,056","$6,792","$6,768","$10,440","$82,200"," 62,435 ",93.0,23.0,31.0,51.0
NE,Morrill County,2p2c,"$10,440","$11,064","$21,264","$23,292","$7,620","$13,260","$11,748","$98,688"," 62,435 ",93.0,23.0,31.0,51.0
NE,Morrill County,2p3c,"$12,708","$13,524","$22,188","$27,540","$9,288","$15,252","$14,388","$114,888"," 62,435 ",93.0,23.0,31.0,51.0
NE,Morrill County,2p4c,"$12,708","$16,548","$22,932","$31,776","$10,356","$15,252","$17,844","$127,428"," 62,435 ",93.0,23.0,31.0,51.0
NE,Nance County,1p0c,"$6,744","$3,936","$14,484","$6,024","$3,780",$0,"$6,348","$41,316"," 64,605 ",93.0,71.0,57.0,46.0
NE,Nance County,1p1c,"$9,912","$5,796","$18,000","$9,432","$5,568","$6,768","$7,620","$63,084"," 64,605 ",93.0,71.0,57.0,46.0
NE,Nance County,1p2c,"$9,912","$8,484","$20,736","$12,840","$6,516","$13,260","$10,104","$81,852"," 64,605 ",93.0,71.0,57.0,46.0
NE,Nance County,1p3c,"$12,708","$11,328","$22,116","$16,248","$8,508","$15,252","$13,776","$99,948"," 64,605 ",93.0,71.0,57.0,46.0
NE,Nance County,1p4c,"$12,708","$13,872","$23,100","$19,656","$9,408","$15,252","$17,160","$111,168"," 64,605 ",93.0,71.0,57.0,46.0
NE,Nance County,2p0c,"$7,536","$7,212","$17,148","$12,036","$5,220",$0,"$7,416","$56,580"," 64,605 ",93.0,71.0,57.0,46.0
NE,Nance County,2p1c,"$9,912","$8,976","$19,776","$15,444","$6,684","$6,768","$9,312","$76,872"," 64,605 ",93.0,71.0,57.0,46.0
NE,Nance County,2p2c,"$9,912","$11,364","$21,048","$18,852","$7,536","$13,260","$10,344","$92,316"," 64,605 ",93.0,71.0,57.0,46.0
NE,Nance County,2p3c,"$12,708","$13,872","$21,960","$22,272","$9,408","$15,252","$12,468","$107,952"," 64,605 ",93.0,71.0,57.0,46.0
NE,Nance County,2p4c,"$12,708","$16,992","$22,692","$25,680","$10,512","$15,252","$15,528","$119,364"," 64,605 ",93.0,71.0,57.0,46.0
NE,Nemaha County,1p0c,"$6,744","$4,500","$13,752","$5,712","$3,984",$0,"$6,276","$40,968"," 74,488 ",93.0,62.0,83.0,14.0
NE,Nemaha County,1p1c,"$9,912","$6,636","$18,072","$8,940","$5,856","$6,768","$7,824","$64,020"," 74,488 ",93.0,62.0,83.0,14.0
NE,Nemaha County,1p2c,"$9,912","$9,720","$20,052","$12,168","$6,948","$13,260","$10,224","$82,272"," 74,488 ",93.0,62.0,83.0,14.0
NE,Nemaha County,1p3c,"$13,404","$12,972","$21,396","$15,384","$9,336","$15,252","$14,472","$102,228"," 74,488 ",93.0,62.0,83.0,14.0
NE,Nemaha County,1p4c,"$13,404","$15,888","$22,356","$18,612","$10,368","$15,252","$18,012","$113,892"," 74,488 ",93.0,62.0,83.0,14.0
NE,Nemaha County,2p0c,"$7,620","$8,256","$17,316","$11,424","$5,616",$0,"$7,692","$57,924"," 74,488 ",93.0,62.0,83.0,14.0
NE,Nemaha County,2p1c,"$9,912","$10,284","$19,164","$14,652","$7,152","$6,768","$9,408","$77,328"," 74,488 ",93.0,62.0,83.0,14.0
NE,Nemaha County,2p2c,"$9,912","$13,008","$20,424","$17,880","$8,112","$13,260","$10,524","$93,108"," 74,488 ",93.0,62.0,83.0,14.0
NE,Nemaha County,2p3c,"$13,404","$15,888","$21,312","$21,096","$10,368","$15,252","$13,164","$110,496"," 74,488 ",93.0,62.0,83.0,14.0
NE,Nemaha County,2p4c,"$13,404","$19,452","$22,896","$24,324","$11,628","$15,252","$16,776","$123,732"," 74,488 ",93.0,62.0,83.0,14.0
NE,Nuckolls County,1p0c,"$6,744","$3,732","$14,916","$6,024","$3,708",$0,"$6,384","$41,508"," 62,349 ",93.0,76.0,43.0,55.0
NE,Nuckolls County,1p1c,"$9,912","$5,508","$18,396","$9,432","$5,460","$6,768","$7,620","$63,084"," 62,349 ",93.0,76.0,43.0,55.0
NE,Nuckolls County,1p2c,"$9,912","$8,052","$21,132","$12,840","$6,360","$13,260","$10,032","$81,588"," 62,349 ",93.0,76.0,43.0,55.0
NE,Nuckolls County,1p3c,"$13,416","$10,752","$22,488","$16,248","$8,556","$15,252","$14,016","$100,740"," 62,349 ",93.0,76.0,43.0,55.0
NE,Nuckolls County,1p4c,"$13,416","$13,164","$23,460","$19,656","$9,408","$15,252","$17,328","$111,696"," 62,349 ",93.0,76.0,43.0,55.0
NE,Nuckolls County,2p0c,"$7,704","$6,840","$17,532","$12,036","$5,148",$0,"$7,440","$56,724"," 62,349 ",93.0,76.0,43.0,55.0
NE,Nuckolls County,2p1c,"$9,912","$8,520","$20,148","$15,444","$6,528","$6,768","$9,252","$76,572"," 62,349 ",93.0,76.0,43.0,55.0
NE,Nuckolls County,2p2c,"$9,912","$10,776","$21,420","$18,852","$7,320","$13,260","$10,224","$91,776"," 62,349 ",93.0,76.0,43.0,55.0
NE,Nuckolls County,2p3c,"$13,416","$13,164","$22,320","$22,272","$9,408","$15,252","$12,600","$108,432"," 62,349 ",93.0,76.0,43.0,55.0
NE,Nuckolls County,2p4c,"$13,416","$16,116","$23,040","$25,680","$10,452","$15,252","$15,576","$119,544"," 62,349 ",93.0,76.0,43.0,55.0
NE,Otoe County,1p0c,"$6,756","$4,500","$13,764","$5,712","$3,984",$0,"$6,276","$41,004"," 78,871 ",93.0,75.0,91.0,11.0
NE,Otoe County,1p1c,"$9,936","$6,636","$16,908","$8,940","$5,868","$6,768","$7,512","$62,568"," 78,871 ",93.0,75.0,91.0,11.0
NE,Otoe County,1p2c,"$9,936","$9,720","$19,392","$12,168","$6,960","$13,260","$9,972","$81,396"," 78,871 ",93.0,75.0,91.0,11.0
NE,Otoe County,1p3c,"$12,432","$12,972","$20,604","$15,384","$8,988","$15,252","$13,548","$99,192"," 78,871 ",93.0,75.0,91.0,11.0
NE,Otoe County,1p4c,"$12,432","$15,888","$21,468","$18,612","$10,020","$15,252","$17,016","$110,688"," 78,871 ",93.0,75.0,91.0,11.0
NE,Otoe County,2p0c,"$7,740","$8,256","$16,188","$11,424","$5,664",$0,"$7,440","$56,712"," 78,871 ",93.0,75.0,91.0,11.0
NE,Otoe County,2p1c,"$9,936","$10,284","$18,564","$14,652","$7,152","$6,768","$9,264","$76,608"," 78,871 ",93.0,75.0,91.0,11.0
NE,Otoe County,2p2c,"$9,936","$13,008","$19,692","$17,880","$8,124","$13,260","$10,320","$92,220"," 78,871 ",93.0,75.0,91.0,11.0
NE,Otoe County,2p3c,"$12,432","$15,888","$20,496","$21,096","$10,032","$15,252","$12,360","$107,568"," 78,871 ",93.0,75.0,91.0,11.0
NE,Otoe County,2p4c,"$12,432","$19,452","$21,132","$24,324","$11,292","$15,252","$15,552","$119,436"," 78,871 ",93.0,75.0,91.0,11.0
NE,Pawnee County,1p0c,"$6,744","$3,756","$14,520","$5,712","$3,720",$0,"$6,216","$40,668"," 60,754 ",93.0,82.0,22.0,84.0
NE,Pawnee County,1p1c,"$9,912","$5,532","$18,228","$8,940","$5,472","$6,768","$7,452","$62,292"," 60,754 ",93.0,82.0,22.0,84.0
NE,Pawnee County,1p2c,"$9,912","$8,100","$21,108","$12,168","$6,372","$13,260","$9,780","$80,700"," 60,754 ",93.0,82.0,22.0,84.0
NE,Pawnee County,1p3c,"$13,416","$10,812","$22,572","$15,384","$8,580","$15,252","$13,716","$99,744"," 60,754 ",93.0,82.0,22.0,84.0
NE,Pawnee County,1p4c,"$13,416","$13,236","$23,616","$18,612","$9,444","$15,252","$16,968","$110,556"," 60,754 ",93.0,82.0,22.0,84.0
NE,Pawnee County,2p0c,"$7,536","$6,888","$17,400","$11,424","$5,100",$0,"$7,212","$55,560"," 60,754 ",93.0,82.0,22.0,84.0
NE,Pawnee County,2p1c,"$9,912","$8,568","$20,148","$14,652","$6,540","$6,768","$9,060","$75,648"," 60,754 ",93.0,82.0,22.0,84.0
NE,Pawnee County,2p2c,"$9,912","$10,848","$21,516","$17,880","$7,344","$13,260","$9,996","$90,756"," 60,754 ",93.0,82.0,22.0,84.0
NE,Pawnee County,2p3c,"$13,416","$13,248","$22,476","$21,096","$9,444","$15,252","$12,264","$107,208"," 60,754 ",93.0,82.0,22.0,84.0
NE,Pawnee County,2p4c,"$13,416","$16,212","$23,256","$24,324","$10,488","$15,252","$15,192","$118,152"," 60,754 ",93.0,82.0,22.0,84.0
NE,Perkins County,1p0c,"$6,744","$3,828","$15,324","$7,404","$3,744",$0,"$6,912","$43,956"," 83,430 ",93.0,22.0,39.0,45.0
NE,Perkins County,1p1c,"$9,912","$5,652","$19,836","$11,652","$5,508","$6,768","$8,700","$68,016"," 83,430 ",93.0,22.0,39.0,45.0
NE,Perkins County,1p2c,"$9,912","$8,268","$21,900","$15,888","$6,432","$13,260","$11,664","$87,336"," 83,430 ",93.0,22.0,39.0,45.0
NE,Perkins County,1p3c,"$13,200","$11,040","$23,316","$20,124","$8,580","$15,252","$16,188","$107,712"," 83,430 ",93.0,22.0,39.0,45.0
NE,Perkins County,1p4c,"$13,200","$13,512","$24,324","$24,372","$9,456","$15,252","$19,932","$120,060"," 83,430 ",93.0,22.0,39.0,45.0
NE,Perkins County,2p0c,"$8,772","$7,032","$18,948","$14,808","$5,592",$0,"$8,940","$64,092"," 83,430 ",93.0,22.0,39.0,45.0
NE,Perkins County,2p1c,"$9,912","$8,748","$20,880","$19,056","$6,612","$6,768","$10,500","$82,476"," 83,430 ",93.0,22.0,39.0,45.0
NE,Perkins County,2p2c,"$9,912","$11,064","$22,200","$23,292","$7,428","$13,260","$11,808","$98,964"," 83,430 ",93.0,22.0,39.0,45.0
NE,Perkins County,2p3c,"$13,200","$13,524","$23,136","$27,540","$9,456","$15,252","$15,012","$117,120"," 83,430 ",93.0,22.0,39.0,45.0
NE,Perkins County,2p4c,"$13,200","$16,548","$23,868","$31,776","$10,536","$15,252","$18,492","$129,684"," 83,430 ",93.0,22.0,39.0,45.0
NE,Phelps County,1p0c,"$6,744","$4,260","$13,920","$6,024","$3,900",$0,"$6,312","$41,148"," 78,764 ",93.0,68.0,80.0,17.0
NE,Phelps County,1p1c,"$9,912","$6,276","$17,196","$9,432","$5,736","$6,768","$7,584","$62,892"," 78,764 ",93.0,68.0,80.0,17.0
NE,Phelps County,1p2c,"$9,912","$9,180","$19,752","$12,840","$6,756","$13,260","$10,092","$81,792"," 78,764 ",93.0,68.0,80.0,17.0
NE,Phelps County,1p3c,"$14,088","$12,264","$21,000","$16,248","$9,324","$15,252","$14,664","$102,852"," 78,764 ",93.0,68.0,80.0,17.0
NE,Phelps County,1p4c,"$14,088","$15,012","$21,888","$19,656","$10,308","$15,252","$18,168","$114,384"," 78,764 ",93.0,68.0,80.0,17.0
NE,Phelps County,2p0c,"$8,772","$7,812","$16,440","$12,036","$5,868",$0,"$7,860","$58,788"," 78,764 ",93.0,68.0,80.0,17.0
NE,Phelps County,2p1c,"$9,912","$9,720","$18,888","$15,444","$6,948","$6,768","$9,348","$77,028"," 78,764 ",93.0,68.0,80.0,17.0
NE,Phelps County,2p2c,"$9,912","$12,300","$20,052","$18,852","$7,860","$13,260","$10,416","$92,664"," 78,764 ",93.0,68.0,80.0,17.0
NE,Phelps County,2p3c,"$14,088","$15,024","$20,880","$22,272","$10,308","$15,252","$13,356","$111,168"," 78,764 ",93.0,68.0,80.0,17.0
NE,Phelps County,2p4c,"$14,088","$18,384","$21,540","$25,680","$11,496","$15,252","$16,572","$123,012"," 78,764 ",93.0,68.0,80.0,17.0
NE,Pierce County,1p0c,"$6,744","$3,960","$14,868","$6,024","$3,792",$0,"$6,456","$41,832"," 79,978 ",93.0,67.0,45.0,50.0
NE,Pierce County,1p1c,"$9,912","$5,832","$18,324","$9,432","$5,580","$6,768","$7,728","$63,552"," 79,978 ",93.0,67.0,45.0,50.0
NE,Pierce County,1p2c,"$9,912","$8,532","$21,036","$12,840","$6,528","$13,260","$10,248","$82,356"," 79,978 ",93.0,67.0,45.0,50.0
NE,Pierce County,1p3c,"$13,224","$11,388","$22,368","$16,248","$8,712","$15,252","$14,232","$101,436"," 79,978 ",93.0,67.0,45.0,50.0
NE,Pierce County,1p4c,"$13,224","$13,956","$23,316","$19,656","$9,624","$15,252","$17,628","$112,656"," 79,978 ",93.0,67.0,45.0,50.0
NE,Pierce County,2p0c,"$8,688","$7,248","$17,472","$12,036","$5,640",$0,"$7,908","$59,004"," 79,978 ",93.0,67.0,45.0,50.0
NE,Pierce County,2p1c,"$9,912","$9,024","$20,064","$15,444","$6,708","$6,768","$9,408","$77,340"," 79,978 ",93.0,67.0,45.0,50.0
NE,Pierce County,2p2c,"$9,912","$11,424","$21,312","$18,852","$7,560","$13,260","$10,440","$92,760"," 79,978 ",93.0,67.0,45.0,50.0
NE,Pierce County,2p3c,"$13,224","$13,956","$22,188","$22,272","$9,624","$15,252","$12,864","$109,380"," 79,978 ",93.0,67.0,45.0,50.0
NE,Pierce County,2p4c,"$13,224","$17,088","$22,896","$25,680","$10,728","$15,252","$15,936","$120,816"," 79,978 ",93.0,67.0,45.0,50.0
NE,Platte County,1p0c,"$7,320","$3,936","$13,500","$6,024","$3,984",$0,"$6,288","$41,052"," 80,117 ",93.0,79.0,82.0,19.0
NE,Platte County,1p1c,"$10,764","$5,796","$17,328","$9,432","$5,868","$6,768","$7,752","$63,708"," 80,117 ",93.0,79.0,82.0,19.0
NE,Platte County,1p2c,"$10,764","$8,484","$19,008","$12,840","$6,816","$13,260","$9,876","$81,048"," 80,117 ",93.0,79.0,82.0,19.0
NE,Platte County,1p3c,"$14,412","$11,328","$20,160","$16,248","$9,108","$15,252","$13,932","$100,452"," 80,117 ",93.0,79.0,82.0,19.0
NE,Platte County,1p4c,"$14,412","$13,872","$20,976","$19,656","$10,020","$15,252","$17,244","$111,432"," 80,117 ",93.0,79.0,82.0,19.0
NE,Platte County,2p0c,"$8,712","$7,212","$16,656","$12,036","$5,640",$0,"$7,692","$57,948"," 80,117 ",93.0,79.0,82.0,19.0
NE,Platte County,2p1c,"$10,764","$8,976","$18,252","$15,444","$6,984","$6,768","$9,216","$76,416"," 80,117 ",93.0,79.0,82.0,19.0
NE,Platte County,2p2c,"$10,764","$11,364","$19,320","$18,852","$7,836","$13,260","$10,188","$91,584"," 80,117 ",93.0,79.0,82.0,19.0
NE,Platte County,2p3c,"$14,412","$13,872","$20,088","$22,272","$10,020","$15,252","$12,636","$108,540"," 80,117 ",93.0,79.0,82.0,19.0
NE,Platte County,2p4c,"$14,412","$16,992","$20,688","$25,680","$11,112","$15,252","$15,648","$119,784"," 80,117 ",93.0,79.0,82.0,19.0
NE,Polk County,1p0c,"$6,744","$3,936","$15,828","$6,024","$3,780",$0,"$6,708","$43,008"," 79,612 ",93.0,48.0,63.0,30.0
NE,Polk County,1p1c,"$9,912","$5,796","$20,376","$9,432","$5,568","$6,768","$8,280","$66,132"," 79,612 ",93.0,48.0,63.0,30.0
NE,Polk County,1p2c,"$9,912","$8,484","$22,416","$12,840","$6,516","$13,260","$10,764","$84,192"," 79,612 ",93.0,48.0,63.0,30.0
NE,Polk County,1p3c,"$12,204","$11,328","$23,784","$16,248","$8,328","$15,252","$14,220","$101,376"," 79,612 ",93.0,48.0,63.0,30.0
NE,Polk County,1p4c,"$12,204","$13,872","$24,768","$19,656","$9,228","$15,252","$17,616","$112,608"," 79,612 ",93.0,48.0,63.0,30.0
NE,Polk County,2p0c,"$7,536","$7,212","$19,476","$12,036","$5,220",$0,"$8,004","$59,496"," 79,612 ",93.0,48.0,63.0,30.0
NE,Polk County,2p1c,"$9,912","$8,976","$21,396","$15,444","$6,684","$6,768","$9,744","$78,924"," 79,612 ",93.0,48.0,63.0,30.0
NE,Polk County,2p2c,"$9,912","$11,364","$22,680","$18,852","$7,536","$13,260","$10,800","$94,404"," 79,612 ",93.0,48.0,63.0,30.0
NE,Polk County,2p3c,"$12,204","$13,872","$23,592","$22,272","$9,240","$15,252","$12,828","$109,248"," 79,612 ",93.0,48.0,63.0,30.0
NE,Polk County,2p4c,"$12,204","$16,992","$25,284","$25,680","$10,332","$15,252","$16,284","$122,028"," 79,612 ",93.0,48.0,63.0,30.0
NE,Red Willow County,1p0c,"$6,744","$3,672","$13,992","$7,404","$3,684",$0,"$6,492","$42,000"," 65,067 ",93.0,41.0,54.0,34.0
NE,Red Willow County,1p1c,"$9,912","$5,424","$17,196","$11,652","$5,424","$6,768","$7,872","$64,248"," 65,067 ",93.0,41.0,54.0,34.0
NE,Red Willow County,1p2c,"$9,912","$7,932","$19,728","$15,888","$6,312","$13,260","$10,608","$83,652"," 65,067 ",93.0,41.0,54.0,34.0
NE,Red Willow County,1p3c,"$12,060","$10,584","$20,976","$20,124","$8,016","$15,252","$14,160","$101,184"," 65,067 ",93.0,41.0,54.0,34.0
NE,Red Willow County,1p4c,"$12,060","$12,960","$21,852","$24,372","$8,856","$15,252","$17,784","$113,148"," 65,067 ",93.0,41.0,54.0,34.0
NE,Red Willow County,2p0c,"$8,028","$6,744","$16,440","$14,808","$5,232",$0,"$7,944","$59,196"," 65,067 ",93.0,41.0,54.0,34.0
NE,Red Willow County,2p1c,"$9,912","$8,388","$18,864","$19,056","$6,480","$6,768","$9,816","$79,272"," 65,067 ",93.0,41.0,54.0,34.0
NE,Red Willow County,2p2c,"$9,912","$10,620","$20,016","$23,292","$7,272","$13,260","$11,016","$95,388"," 65,067 ",93.0,41.0,54.0,34.0
NE,Red Willow County,2p3c,"$12,060","$12,972","$20,844","$27,540","$8,868","$15,252","$13,236","$110,772"," 65,067 ",93.0,41.0,54.0,34.0
NE,Red Willow County,2p4c,"$12,060","$15,876","$21,504","$31,776","$9,888","$15,252","$16,536","$122,892"," 65,067 ",93.0,41.0,54.0,34.0
NE,Richardson County,1p0c,"$6,744","$3,816","$14,088","$5,712","$3,732",$0,"$6,120","$40,212"," 65,256 ",93.0,89.0,27.0,82.0
NE,Richardson County,1p1c,"$9,912","$5,616","$17,544","$8,940","$5,496","$6,768","$7,284","$61,560"," 65,256 ",93.0,89.0,27.0,82.0
NE,Richardson County,1p2c,"$9,912","$8,220","$20,244","$12,168","$6,420","$13,260","$9,504","$79,728"," 65,256 ",93.0,89.0,27.0,82.0
NE,Richardson County,1p3c,"$12,060","$10,980","$21,600","$15,384","$8,160","$15,252","$12,576","$96,012"," 65,256 ",93.0,89.0,27.0,82.0
NE,Richardson County,1p4c,"$12,060","$13,440","$22,572","$18,612","$9,024","$15,252","$15,780","$106,752"," 65,256 ",93.0,89.0,27.0,82.0
NE,Richardson County,2p0c,"$7,536","$6,984","$16,752","$11,424","$5,148",$0,"$7,092","$54,936"," 65,256 ",93.0,89.0,27.0,82.0
NE,Richardson County,2p1c,"$9,912","$8,700","$19,332","$14,652","$6,588","$6,768","$8,892","$74,832"," 65,256 ",93.0,89.0,27.0,82.0
NE,Richardson County,2p2c,"$9,912","$11,004","$20,604","$17,880","$7,404","$13,260","$9,804","$89,856"," 65,256 ",93.0,89.0,27.0,82.0
NE,Richardson County,2p3c,"$12,060","$13,440","$21,492","$21,096","$9,024","$15,252","$11,316","$103,704"," 65,256 ",93.0,89.0,27.0,82.0
NE,Richardson County,2p4c,"$12,060","$16,452","$22,212","$24,324","$10,092","$15,252","$14,196","$114,612"," 65,256 ",93.0,89.0,27.0,82.0
NE,Rock County,1p0c,"$6,744","$3,984","$15,528","$6,024","$3,804",$0,"$6,648","$42,732"," 71,282 ",93.0,51.0,6.0,89.0
NE,Rock County,1p1c,"$9,912","$5,880","$19,128","$9,432","$5,592","$6,768","$7,968","$64,680"," 71,282 ",93.0,51.0,6.0,89.0
NE,Rock County,1p2c,"$9,912","$8,604","$21,972","$12,840","$6,552","$13,260","$10,656","$83,796"," 71,282 ",93.0,51.0,6.0,89.0
NE,Rock County,1p3c,"$13,416","$11,496","$23,376","$16,248","$8,820","$15,252","$14,856","$103,476"," 71,282 ",93.0,51.0,6.0,89.0
NE,Rock County,1p4c,"$13,416","$14,064","$24,384","$19,656","$9,732","$15,252","$18,300","$114,828"," 71,282 ",93.0,51.0,6.0,89.0
NE,Rock County,2p0c,"$7,536","$7,320","$18,216","$12,036","$5,256",$0,"$7,716","$58,080"," 71,282 ",93.0,51.0,6.0,89.0
NE,Rock County,2p1c,"$9,912","$9,108","$20,916","$15,444","$6,732","$6,768","$9,660","$78,540"," 71,282 ",93.0,51.0,6.0,89.0
NE,Rock County,2p2c,"$9,912","$11,520","$22,224","$18,852","$7,584","$13,260","$10,740","$94,104"," 71,282 ",93.0,51.0,6.0,89.0
NE,Rock County,2p3c,"$13,416","$14,076","$23,160","$22,272","$9,732","$15,252","$13,392","$111,300"," 71,282 ",93.0,51.0,6.0,89.0
NE,Rock County,2p4c,"$13,416","$17,232","$23,916","$25,680","$10,848","$15,252","$16,524","$122,868"," 71,282 ",93.0,51.0,6.0,89.0
NE,Saline County,1p0c,"$6,744","$4,332","$14,496","$5,712","$3,924",$0,"$6,408","$41,628"," 65,439 ",93.0,69.0,62.0,33.0
NE,Saline County,1p1c,"$9,924","$6,396","$17,688","$8,940","$5,772","$6,768","$7,632","$63,108"," 65,439 ",93.0,69.0,62.0,33.0
NE,Saline County,1p2c,"$9,924","$9,348","$20,220","$12,168","$6,828","$13,260","$10,104","$81,852"," 65,439 ",93.0,69.0,62.0,33.0
NE,Saline County,1p3c,"$14,100","$12,492","$21,444","$15,384","$9,408","$15,252","$14,628","$102,720"," 65,439 ",93.0,69.0,62.0,33.0
NE,Saline County,1p4c,"$14,100","$15,288","$22,320","$18,612","$10,404","$15,252","$18,060","$114,048"," 65,439 ",93.0,69.0,62.0,33.0
NE,Saline County,2p0c,"$7,968","$7,956","$16,908","$11,424","$5,640",$0,"$7,596","$57,480"," 65,439 ",93.0,69.0,62.0,33.0
NE,Saline County,2p1c,"$9,924","$9,900","$19,332","$14,652","$7,020","$6,768","$9,324","$76,908"," 65,439 ",93.0,69.0,62.0,33.0
NE,Saline County,2p2c,"$9,924","$12,516","$20,484","$17,880","$7,944","$13,260","$10,356","$92,364"," 65,439 ",93.0,69.0,62.0,33.0
NE,Saline County,2p3c,"$14,100","$15,300","$21,288","$21,096","$10,404","$15,252","$13,212","$110,676"," 65,439 ",93.0,69.0,62.0,33.0
